 01 Alabama, 02 Alaska, 04 Arizona, 05 Arkansas, 06 California, 08 Colorado, 09 Connecticut, 10 Delaware, 11 District of Columbia, 12 Florida, 13 Georgia, 15 Hawaii, 16 Idaho, 17 Illinois, 18 Indiana, 19 Iowa, 20 Kansas, 21 Kentucky, 22 Louisiana, 23 Maine, 24 Maryland, 25 Massachusetts, 26 Michigan, 27 Minnesota, 28 Mississippi, 29 Missouri, 30 Montana, 31 Nebraska, 32 Nevada, 33 New Hampshire, 34 New Jersey, 35 New Mexico, 36 New York, 37 North Carolina, 38 North Dakota, 39 Ohio, 40 Oklahoma, 41 Oregon, 42 Pennsylvania, 44 Rhode Island, 45 South Carolina, 46 South Dakota, 47 Tennessee, 48 Texas, 49 Utah, 50 Vermont, 51 Virginia, 53 Washington, 54 West Virginia, 55 Wisconsin, 56 Wyoming, 72 Puerto Rico, 78 Virgin Islands
0.625662778,0.772563177,0.562399356,0.716196137,0.496345029,0.607718894,0.487229862,0.706896552,0.101522843,0.492010652,0.57152,0.097222222,0.555178268,0.456305859,0.493710692,0.681818182,0.560073937,0.62662057,0.621705426,0.752321981,0.624327234,0.620853081,0.581967213,0.720541401,0.68383659,0.520283976,0.582491582,0.644578313,0.603351955,0.82688391,0.650657519,0.586842105,0.359949303,0.50764147,0.206382979,0.502665027,0.464935065,0.552929085,0.649848638,0.798742138,0.5265625,0.561403509,0.642344498,0.364741326,0.467958271,0.75862069,0.620774431,0.435146444,0.262886598,0.719272727,0.561111111,0.662840746,0.307692308
0.641569459,0.805054152,0.558373591,0.713224368,0.478192008,0.610599078,0.361493124,0.685344828,0.091370558,0.484687084,0.57568,0.12962963,0.556876061,0.390764647,0.47327044,0.689393939,0.552680222,0.61624892,0.578294574,0.814241486,0.588805167,0.565560821,0.547886109,0.669585987,0.680284192,0.507099391,0.572390572,0.608433735,0.608240223,0.82688391,0.592338479,0.584210526,0.273764259,0.482032218,0.189361702,0.484624846,0.444155844,0.572456321,0.573662967,0.729559748,0.5140625,0.547368421,0.630382775,0.361936422,0.468703428,0.724137931,0.62138906,0.453277545,0.24742268,0.669818182,0.594444444,0.593974175,0.269230769
0.648992577,0.815884477,0.566022544,0.731054978,0.488669591,0.619815668,0.339882122,0.706896552,0.091370558,0.493841545,0.58784,0.143518519,0.572156197,0.410625621,0.485062893,0.687878788,0.567467652,0.643906655,0.603100775,0.839009288,0.610333692,0.558451817,0.571182053,0.683917197,0.694493783,0.517241379,0.589225589,0.62248996,0.623603352,0.843177189,0.579188107,0.615789474,0.283903676,0.494423792,0.2,0.494874949,0.462337662,0.583761562,0.590312815,0.742138365,0.52109375,0.554385965,0.651913876,0.377519219,0.480625931,0.737931034,0.64105716,0.454672245,0.273195876,0.686545455,0.6,0.611190818,0.269230769
0.638388123,0.750902527,0.568035427,0.748885587,0.500730994,0.611175115,0.428290766,0.693965517,0.091370558,0.501165113,0.5904,0.148148148,0.570458404,0.419066534,0.474842767,0.666666667,0.578558226,0.637856525,0.592248062,0.767801858,0.61679225,0.578199052,0.567730802,0.673566879,0.692717584,0.520283976,0.582491582,0.62248996,0.63547486,0.820773931,0.60320183,0.613157895,0.33460076,0.489880215,0.191489362,0.480524805,0.453246753,0.588900308,0.623612513,0.798742138,0.51015625,0.50877193,0.660885167,0.375753169,0.476154993,0.717241379,0.628764597,0.458391446,0.268041237,0.701818182,0.555555556,0.619799139,0.307692308
0.664899258,0.613718412,0.601851852,0.771173848,0.543006823,0.627304147,0.518664047,0.724137931,0.111675127,0.523968043,0.60288,0.157407407,0.565365025,0.454319762,0.507861635,0.693939394,0.58780037,0.658599827,0.620155039,0.79876161,0.649085038,0.609794629,0.586281277,0.705414013,0.714031972,0.597363083,0.592592593,0.648594378,0.661312849,0.849287169,0.639794168,0.642105263,0.406421631,0.510119785,0.212765957,0.528905289,0.476623377,0.618705036,0.699293643,0.836477987,0.51640625,0.529824561,0.691985646,0.384687305,0.490312966,0.806896552,0.688383528,0.464900046,0.298969072,0.745454545,0.527777778,0.664275466,0.384615385
0.718981972,0.584837545,0.646135266,0.796433878,0.578703704,0.666474654,0.618860511,0.788793103,0.131979695,0.568741678,0.64672,0.24537037,0.595925297,0.533763654,0.58254717,0.753030303,0.652495379,0.704407952,0.703875969,0.888544892,0.755651238,0.680884676,0.62769629,0.753184713,0.760213144,0.656186613,0.622895623,0.698795181,0.68575419,0.902240326,0.70383076,0.697368421,0.506548373,0.554316398,0.231914894,0.594915949,0.535064935,0.673175745,0.782542886,0.93081761,0.55234375,0.557894737,0.743421053,0.414606275,0.52533532,0.862068966,0.775046097,0.494188749,0.293814433,0.804363636,0.511111111,0.724533716,0.423076923
0.762460233,0.599277978,0.677133655,0.829123328,0.634502924,0.701612903,0.707269155,0.875,0.157360406,0.619174434,0.6768,0.342592593,0.60950764,0.610724926,0.619496855,0.771212121,0.691312384,0.741573034,0.76744186,0.913312693,0.831001076,0.730647709,0.663934426,0.779458599,0.797513321,0.69168357,0.63973064,0.738955823,0.707402235,0.938900204,0.776443682,0.739473684,0.605407689,0.583643123,0.244680851,0.641246412,0.574025974,0.691675231,0.849646821,0.987421384,0.5859375,0.58245614,0.772129187,0.442655309,0.546944858,0.944827586,0.845113706,0.517433752,0.474226804,0.847272727,0.538888889,0.898134864,0.461538462
0.632025451,0.505415162,0.615136876,0.699851412,0.486720273,0.605990783,0.445972495,0.672413793,0.086294416,0.54810253,0.56832,0.208333333,0.519524618,0.349553128,0.426886792,0.612121212,0.50831793,0.606741573,0.556589147,0.6625387,0.582346609,0.530805687,0.470232959,0.614649682,0.664298401,0.46653144,0.535353535,0.596385542,0.637569832,0.784114053,0.561463694,0.615789474,0.260667512,0.464684015,0.185106383,0.425584256,0.428571429,0.538540596,0.606458123,0.698113208,0.496875,0.484210526,0.639354067,0.375233742,0.481371088,0.724137931,0.639827904,0.40074384,0.190721649,0.642181818,0.45,0.703012912,0.461538462
0.626723224,0.505415162,0.613123994,0.699851412,0.474415205,0.582949309,0.36935167,0.650862069,0.081218274,0.544274301,0.55712,0.185185185,0.511035654,0.29245283,0.383647799,0.571212121,0.469500924,0.584269663,0.547286822,0.616099071,0.532831001,0.477093207,0.440034513,0.570859873,0.65008881,0.411764706,0.525252525,0.546184739,0.634776536,0.745417515,0.530017153,0.602631579,0.201943388,0.451053284,0.178723404,0.381303813,0.398701299,0.511819116,0.553985873,0.647798742,0.49140625,0.456140351,0.63277512,0.369104509,0.470193741,0.689655172,0.605408728,0.39609484,0.118556701,0.591272727,0.444444444,0.672883788,0.461538462
0.665959703,0.541516245,0.620772947,0.725111441,0.492446394,0.592165899,0.394891945,0.676724138,0.101522843,0.555592543,0.57696,0.199074074,0.531409168,0.324726912,0.421383648,0.598484848,0.487985213,0.608470182,0.595348837,0.613003096,0.573735199,0.489731438,0.449094047,0.578821656,0.678507993,0.462474645,0.548821549,0.574297189,0.645949721,0.767820774,0.552315609,0.623684211,0.236163921,0.474597274,0.185106383,0.405494055,0.437662338,0.530318602,0.583249243,0.641509434,0.52578125,0.466666667,0.663875598,0.37949304,0.473919523,0.696551724,0.6244622,0.410971641,0.164948454,0.607272727,0.455555556,0.674318508,0.423076923
0.672322375,0.59566787,0.628019324,0.736998514,0.495735867,0.60483871,0.422396857,0.706896552,0.091370558,0.563249001,0.57984,0.24537037,0.560271647,0.361469712,0.47091195,0.660606061,0.537892791,0.624891962,0.603100775,0.647058824,0.588805167,0.500789889,0.486626402,0.660828025,0.690941385,0.49188641,0.589225589,0.626506024,0.657122905,0.792260692,0.538021727,0.631578947,0.243768483,0.499793474,0.208510638,0.423124231,0.438961039,0.559095581,0.60443996,0.610062893,0.53515625,0.519298246,0.675837321,0.387388323,0.488077496,0.717241379,0.64105716,0.433751743,0.221649485,0.64,0.494444444,0.678622669,0.423076923
0.681866384,0.74368231,0.634460548,0.756315007,0.51912768,0.614631336,0.475442043,0.74137931,0.101522843,0.568075899,0.5952,0.277777778,0.58573854,0.421052632,0.507861635,0.68030303,0.580406654,0.643906655,0.620155039,0.72755418,0.631862217,0.54028436,0.538395168,0.718949045,0.712255773,0.532454361,0.62962963,0.672690763,0.666201117,0.82688391,0.602630074,0.655263158,0.341360372,0.524576621,0.231914894,0.454284543,0.45974026,0.584789311,0.651866801,0.729559748,0.56015625,0.571929825,0.682416268,0.394140868,0.502980626,0.779310345,0.674247081,0.455137146,0.283505155,0.697454545,0.538888889,0.708751793,0.346153846
0.693531283,0.823104693,0.636070853,0.76820208,0.543006823,0.6359447,0.532416503,0.810344828,0.111675127,0.565246338,0.59744,0.328703704,0.601018676,0.448857994,0.527515723,0.701515152,0.6025878,0.656871219,0.629457364,0.820433437,0.709364909,0.601895735,0.557377049,0.753184713,0.717584369,0.548681542,0.653198653,0.690763052,0.681564246,0.861507128,0.658662093,0.65,0.417405999,0.539859562,0.229787234,0.482164822,0.463636364,0.614594039,0.672048436,0.767295597,0.56484375,0.589473684,0.699760766,0.39808851,0.510432191,0.820689655,0.704978488,0.482101348,0.309278351,0.740363636,0.616666667,0.723098996,0.346153846
0.686108165,0.884476534,0.637278583,0.766716196,0.540692008,0.641705069,0.436149312,0.788793103,0.086294416,0.562916112,0.60768,0.337962963,0.607809847,0.409136048,0.531446541,0.727272727,0.567467652,0.640449438,0.575193798,0.876160991,0.653390743,0.556082148,0.533218292,0.725318471,0.69982238,0.516227181,0.64983165,0.676706827,0.685055866,0.853360489,0.5946255,0.647368421,0.362906633,0.536968195,0.221276596,0.481754818,0.432467532,0.647482014,0.617558022,0.704402516,0.58203125,0.575438596,0.693181818,0.404113858,0.510432191,0.806896552,0.70436386,0.489539749,0.329896907,0.717818182,0.644444444,0.69010043,0.307692308
0.681866384,0.877256318,0.642914654,0.771173848,0.546539961,0.645737327,0.400785855,0.775862069,0.065989848,0.565745672,0.61152,0.361111111,0.607809847,0.41857001,0.536163522,0.727272727,0.565619224,0.656006914,0.576744186,0.879256966,0.655543595,0.537914692,0.544434858,0.730095541,0.708703375,0.517241379,0.636363636,0.694779116,0.68924581,0.845213849,0.586620926,0.652631579,0.363751584,0.546055349,0.219148936,0.4899549,0.42987013,0.655704008,0.620585267,0.691823899,0.58359375,0.607017544,0.707535885,0.419073343,0.517138599,0.8,0.712354026,0.50302185,0.355670103,0.722909091,0.633333333,0.694404591,0.230769231
0.664899258,0.815884477,0.636876006,0.783060921,0.5542154,0.632488479,0.491159136,0.767241379,0.076142132,0.556091877,0.5984,0.37962963,0.604414261,0.425521351,0.504716981,0.692424242,0.600739372,0.656006914,0.547286822,0.808049536,0.657696448,0.534755134,0.518550475,0.718949045,0.703374778,0.538539554,0.609427609,0.696787149,0.69273743,0.83299389,0.600343053,0.642105263,0.413181242,0.540272615,0.210638298,0.46699467,0.411688312,0.661870504,0.64530777,0.729559748,0.571875,0.550877193,0.709330144,0.408373156,0.516393443,0.772413793,0.692685925,0.50162715,0.360824742,0.718545455,0.583333333,0.691535151,0.230769231
0.695652174,0.682310469,0.674718196,0.783060921,0.591617934,0.64343318,0.555992141,0.797413793,0.076142132,0.592876165,0.63456,0.449074074,0.614601019,0.46673287,0.543238994,0.710606061,0.593345656,0.686257563,0.589147287,0.845201238,0.698600646,0.589257504,0.542709232,0.761942675,0.724689165,0.589249493,0.626262626,0.724899598,0.716480447,0.855397149,0.6432247,0.684210526,0.493451627,0.552664188,0.231914894,0.520705207,0.437662338,0.682425488,0.71493441,0.786163522,0.59140625,0.575438596,0.750598086,0.420008311,0.531296572,0.855172414,0.742470805,0.518828452,0.412371134,0.76,0.555555556,0.74892396,0.307692308
0.76776246,0.635379061,0.725442834,0.821693908,0.664108187,0.686059908,0.709233792,0.887931034,0.096446701,0.659454061,0.6816,0.555555556,0.646859083,0.557100298,0.620283019,0.781818182,0.66728281,0.738980121,0.665116279,0.931888545,0.793326157,0.657187994,0.597497843,0.824044586,0.769094139,0.676470588,0.663299663,0.773092369,0.743715084,0.904276986,0.718696398,0.742105263,0.594423321,0.600991326,0.259574468,0.599835998,0.502597403,0.744090442,0.807265388,0.855345912,0.63671875,0.607017544,0.812799043,0.454290463,0.568554396,0.924137931,0.827904118,0.556485356,0.536082474,0.832,0.561111111,0.819225251,0.346153846
0.826086957,0.635379061,0.7568438,0.864784547,0.70711501,0.727534562,0.825147348,0.926724138,0.116751269,0.711551265,0.70752,0.62962963,0.665534805,0.635551142,0.658805031,0.816666667,0.695009242,0.768366465,0.741085271,0.978328173,0.881593111,0.726698262,0.631578947,0.862261146,0.827708703,0.729208925,0.686868687,0.815261044,0.761173184,0.959266802,0.795311607,0.781578947,0.703844529,0.63692689,0.276595745,0.650266503,0.546753247,0.776978417,0.882946519,0.911949686,0.665625,0.628070175,0.861244019,0.48317058,0.586438152,0.965517241,0.889981561,0.580660158,0.582474227,0.860363636,0.588888889,0.991391679,0.461538462
0.689289502,0.548736462,0.708534622,0.751857355,0.579678363,0.629608295,0.548133595,0.728448276,0.060913706,0.6313249,0.61856,0.467592593,0.589134126,0.380337637,0.454402516,0.621212121,0.50831793,0.646499568,0.544186047,0.718266254,0.607104413,0.507109005,0.444779983,0.663216561,0.680284192,0.520283976,0.569023569,0.682730924,0.705307263,0.82688391,0.590051458,0.657894737,0.358681876,0.517554729,0.206382979,0.434604346,0.411688312,0.611510791,0.638748739,0.647798742,0.56796875,0.526315789,0.65430622,0.416787866,0.519374069,0.8,0.708051629,0.472338447,0.304123711,0.660363636,0.488888889,0.773314204,0.461538462
0.682926829,0.55234657,0.712560386,0.744427935,0.559088694,0.617511521,0.473477407,0.685344828,0.050761421,0.636484687,0.61408,0.467592593,0.587436333,0.32224429,0.434748428,0.592424242,0.487985213,0.62662057,0.533333333,0.643962848,0.578040904,0.464454976,0.420189819,0.624203822,0.6660746,0.475659229,0.555555556,0.670682731,0.704608939,0.775967413,0.543167524,0.642105263,0.286016054,0.517141677,0.206382979,0.402624026,0.409090909,0.598150051,0.581735621,0.610062893,0.56640625,0.526315789,0.696172249,0.404841055,0.51266766,0.772413793,0.669330055,0.463040446,0.262886598,0.621818182,0.488888889,0.724533716,0.461538462
0.707317073,0.57400722,0.721014493,0.775631501,0.567616959,0.631336406,0.479371316,0.724137931,0.076142132,0.647802929,0.61952,0.481481481,0.607809847,0.357994042,0.466981132,0.636363636,0.506469501,0.649092481,0.581395349,0.616099071,0.602798708,0.458135861,0.432269198,0.637738854,0.703374778,0.528397566,0.585858586,0.702811245,0.714385475,0.773930754,0.557461407,0.655263158,0.307139839,0.536968195,0.217021277,0.430094301,0.441558442,0.625899281,0.603430878,0.610062893,0.578125,0.543859649,0.726674641,0.416995637,0.530551416,0.737931034,0.6877689,0.475592748,0.293814433,0.638545455,0.516666667,0.727403156,0.5
0.730646872,0.635379061,0.728663446,0.797919762,0.568957115,0.630184332,0.514734774,0.745689655,0.065989848,0.665612517,0.66144,0.49537037,0.631578947,0.405660377,0.519654088,0.701515152,0.528650647,0.669835782,0.629457364,0.6625387,0.627556512,0.495260664,0.470232959,0.703025478,0.715808171,0.597363083,0.612794613,0.712851406,0.729050279,0.798370672,0.577472842,0.671052632,0.353612167,0.55968608,0.24893617,0.462074621,0.472727273,0.637204522,0.644298688,0.672955975,0.603125,0.592982456,0.745215311,0.427591938,0.535022355,0.772413793,0.715427167,0.487680149,0.365979381,0.685090909,0.55,0.74748924,0.461538462
0.742311771,0.783393502,0.730676329,0.808320951,0.587110136,0.638824885,0.546168959,0.780172414,0.07106599,0.674101198,0.67392,0.537037037,0.646859083,0.447864945,0.560534591,0.724242424,0.552680222,0.690579084,0.654263566,0.715170279,0.669537137,0.530805687,0.517256255,0.748407643,0.719360568,0.625760649,0.64983165,0.759036145,0.735335196,0.83299389,0.629502573,0.702631579,0.410646388,0.573316811,0.263829787,0.488314883,0.48961039,0.651593011,0.690211907,0.710691824,0.63203125,0.631578947,0.758373206,0.436526075,0.543964232,0.806896552,0.736939152,0.512319851,0.443298969,0.728,0.611111111,0.771879484,0.423076923
0.756097561,0.859205776,0.730676329,0.824665676,0.604166667,0.66359447,0.593320236,0.810344828,0.076142132,0.671770972,0.66848,0.578703704,0.670628183,0.468222443,0.563679245,0.737878788,0.565619224,0.699222126,0.674418605,0.811145511,0.711517761,0.587677725,0.534943917,0.770700637,0.722912966,0.632860041,0.686868687,0.761044177,0.74650838,0.879837067,0.686678102,0.694736842,0.480777355,0.581990913,0.261702128,0.495284953,0.494805195,0.691675231,0.701816347,0.761006289,0.6140625,0.638596491,0.758373206,0.446914606,0.549925484,0.848275862,0.758451137,0.533705253,0.448453608,0.746181818,0.7,0.783357245,0.423076923
0.749734889,0.916967509,0.744766506,0.820208024,0.617568226,0.675115207,0.47151277,0.823275862,0.086294416,0.67276964,0.69408,0.62037037,0.689303905,0.446375372,0.573113208,0.745454545,0.541589649,0.697493518,0.688372093,0.860681115,0.720129171,0.541864139,0.53106126,0.742834395,0.728241563,0.621703854,0.7003367,0.742971888,0.757681564,0.873727088,0.636363636,0.710526316,0.409378961,0.592730277,0.25106383,0.494054941,0.501298701,0.714285714,0.661957619,0.704402516,0.640625,0.638596491,0.780502392,0.456472055,0.559612519,0.827586207,0.764597419,0.539284054,0.443298969,0.733818182,0.722222222,0.741750359,0.346153846
0.75397667,0.916967509,0.750402576,0.815750371,0.6332846,0.67281106,0.445972495,0.823275862,0.07106599,0.682256991,0.69024,0.643518519,0.701188455,0.460278054,0.574685535,0.733333333,0.547134935,0.703543647,0.688372093,0.866873065,0.713670614,0.54028436,0.534081104,0.751592357,0.756660746,0.629817444,0.696969697,0.742971888,0.762569832,0.877800407,0.610634648,0.734210526,0.416983523,0.594795539,0.246808511,0.49200492,0.518181818,0.735868448,0.6629667,0.716981132,0.64609375,0.670175439,0.784688995,0.471327654,0.577496274,0.827586207,0.771358328,0.556020456,0.453608247,0.746909091,0.727777778,0.744619799,0.346153846
0.750795334,0.837545126,0.762077295,0.842496285,0.651072125,0.678571429,0.530451866,0.806034483,0.076142132,0.688748336,0.68448,0.662037037,0.706281834,0.467229394,0.571540881,0.721212121,0.53974122,0.693171997,0.19379845,0.811145511,0.711517761,0.533175355,0.512942192,0.737261146,0.662522202,0.627789047,0.673400673,0.734939759,0.777234637,0.847250509,0.622069754,0.723684211,0.456273764,0.585708385,0.25106383,0.476834768,0.522077922,0.751284687,0.68617558,0.72327044,0.6109375,0.624561404,0.793660287,0.468418866,0.578241431,0.813793103,0.761524278,0.557880056,0.458762887,0.748363636,0.688888889,0.75035868,0.346153846
0.759278897,0.703971119,0.779388084,0.830609212,0.668737817,0.692396313,0.550098232,0.840517241,0.106598985,0.701231691,0.7104,0.652777778,0.701188455,0.490069513,0.595125786,0.733333333,0.541589649,0.694900605,0.120930233,0.820433437,0.728740581,0.552132701,0.509922347,0.777070064,0.68383659,0.646044625,0.676767677,0.748995984,0.787709497,0.877800407,0.631217839,0.736842105,0.48626954,0.622470054,0.259574468,0.501435014,0.544155844,0.763617677,0.73259334,0.761006289,0.64375,0.624561404,0.795454545,0.471015998,0.593889717,0.855172414,0.805162876,0.559739656,0.479381443,0.803636364,0.672222222,0.757532281,0.384615385
0.843054083,0.660649819,0.832930757,0.879643388,0.741593567,0.74078341,0.693516699,0.926724138,0.116751269,0.749001332,0.7664,0.736111111,0.738539898,0.589870904,0.671383648,0.806060606,0.622920518,0.760587727,0.327131783,0.913312693,0.82131324,0.623222749,0.564710958,0.84156051,0.785079929,0.738336714,0.7003367,0.809236948,0.817039106,0.928716904,0.709548313,0.802631579,0.599915505,0.675340768,0.278723404,0.590815908,0.614285714,0.836587873,0.832492432,0.849056604,0.6890625,0.659649123,0.86423445,0.521088718,0.627421759,0.910344828,0.901659496,0.607624361,0.628865979,0.874181818,0.672222222,0.842180775,0.423076923
0.897136797,0.646209386,0.869565217,0.913818722,0.808114035,0.77937788,0.831041257,0.995689655,0.162436548,0.801431425,0.79456,0.837962963,0.755517827,0.674776564,0.696540881,0.845454545,0.670979667,0.788245462,0.452713178,0.956656347,0.926803014,0.706951027,0.594477998,0.881369427,0.859680284,0.78296146,0.740740741,0.843373494,0.835195531,0.981670061,0.798170383,0.842105263,0.731727926,0.708384965,0.295744681,0.656826568,0.651948052,0.880781089,0.909687185,0.911949686,0.7078125,0.687719298,0.903110048,0.553500935,0.65052161,0.979310345,0.969268593,0.640632264,0.701030928,0.913454545,0.711111111,1,0.461538462
0.751855779,0.588447653,0.810386473,0.806835067,0.644249513,0.677995392,0.57956778,0.780172414,0.101522843,0.718541944,0.69504,0.666666667,0.672325976,0.435451837,0.507861635,0.677272727,0.484288355,0.667242869,0.31627907,0.72755418,0.698600646,0.517377567,0.416738568,0.727707006,0.737122558,0.60040568,0.622895623,0.676706827,0.794692737,0.847250509,0.596912521,0.713157895,0.412336291,0.585708385,0.242553191,0.4600246,0.48961039,0.704008222,0.691220989,0.628930818,0.61640625,0.592982456,0.773325359,0.47828797,0.585692996,0.793103448,0.783650891,0.533705253,0.412371134,0.689454545,0.627777778,0.807747489,0.5
0.74019088,0.570397112,0.808373591,0.80089153,0.625243665,0.650921659,0.455795678,0.737068966,0.091370558,0.717043941,0.68544,0.652777778,0.667232598,0.384309831,0.474056604,0.642424242,0.462107209,0.640449438,0.344186047,0.619195046,0.639397201,0.428909953,0.380500431,0.677547771,0.740674956,0.557809331,0.616161616,0.66064257,0.793296089,0.792260692,0.522584334,0.684210526,0.313476975,0.56464271,0.240425532,0.419434194,0.48961039,0.688591984,0.608476287,0.572327044,0.6421875,0.571929825,0.76076555,0.469042177,0.581967213,0.751724138,0.715427167,0.518828452,0.365979381,0.642909091,0.622222222,0.758967001,0.461538462
0.78154825,0.610108303,0.82568438,0.85141159,0.641081871,0.664746544,0.493123772,0.771551724,0.086294416,0.736018642,0.69888,0.694444444,0.685908319,0.424031778,0.511792453,0.674242424,0.49168207,0.682800346,0.448062016,0.631578947,0.680301399,0.450236967,0.3986195,0.686305732,0.797513321,0.605476673,0.636363636,0.682730924,0.810055866,0.808553971,0.548313322,0.718421053,0.347275032,0.589425857,0.255319149,0.440754408,0.519480519,0.702980473,0.64530777,0.591194969,0.6734375,0.592982456,0.796650718,0.486910451,0.59314456,0.744827586,0.748002459,0.533705253,0.443298969,0.665454545,0.65,0.769010043,0.5
0.76776246,0.667870036,0.824879227,0.843982169,0.64047271,0.67281106,0.520628684,0.806034483,0.07106599,0.729693742,0.72352,0.680555556,0.714770798,0.450844091,0.525943396,0.740909091,0.497227357,0.687986171,0.437209302,0.674922601,0.689989236,0.48657188,0.428817947,0.711783439,0.797513321,0.629817444,0.67003367,0.698795181,0.812849162,0.845213849,0.544311035,0.723684211,0.370511196,0.628252788,0.285106383,0.460844608,0.537662338,0.714285714,0.66851665,0.666666667,0.67421875,0.61754386,0.804425837,0.488053189,0.596125186,0.75862069,0.744929318,0.538354254,0.479381443,0.695272727,0.644444444,0.736011478,0.5
0.779427359,0.819494585,0.827697262,0.866270431,0.664473684,0.681451613,0.554027505,0.853448276,0.076142132,0.734354194,0.7408,0.703703704,0.736842105,0.500993049,0.566823899,0.76969697,0.517560074,0.714779602,0.475968992,0.724458204,0.729817008,0.519747235,0.472821398,0.757165605,0.81705151,0.662271805,0.713804714,0.746987952,0.82122905,0.865580448,0.599771298,0.757894737,0.436417406,0.649731516,0.304255319,0.497744977,0.571428571,0.74717369,0.706357215,0.685534591,0.675,0.666666667,0.819976077,0.496987326,0.608792846,0.827586207,0.782421635,0.566248257,0.520618557,0.739636364,0.705555556,0.744619799,0.461538462
0.802757158,0.920577617,0.827697262,0.866270431,0.688840156,0.709101382,0.609037328,0.88362069,0.091370558,0.730858855,0.73632,0.763888889,0.767402377,0.541708044,0.587264151,0.787878788,0.53974122,0.729472774,0.52248062,0.829721362,0.773950484,0.585308057,0.499137187,0.794585987,0.822380107,0.675456389,0.754208754,0.75502008,0.829608939,0.904276986,0.648942253,0.760526316,0.524714829,0.654275093,0.304255319,0.513735137,0.577922078,0.770811922,0.711402624,0.729559748,0.6640625,0.694736842,0.825358852,0.506025348,0.627421759,0.862068966,0.81069453,0.594607159,0.572164948,0.776727273,0.805555556,0.727403156,0.423076923
0.791092259,0.935018051,0.833333333,0.849925706,0.688596491,0.705069124,0.473477407,0.862068966,0.081218274,0.713049268,0.72448,0.736111111,0.764006791,0.502979146,0.569968553,0.760606061,0.510166359,0.70008643,0.503875969,0.860681115,0.734122713,0.54028436,0.469801553,0.738853503,0.79928952,0.630831643,0.740740741,0.740963855,0.827513966,0.887983707,0.595769011,0.765789474,0.432615125,0.676992978,0.287234043,0.498564986,0.551948052,0.780061665,0.659939455,0.65408805,0.6640625,0.677192982,0.80861244,0.504986495,0.631892697,0.827586207,0.790411801,0.592282659,0.525773196,0.739636364,0.822222222,0.68866571,0.423076923
0.801696713,0.935018051,0.841384863,0.85884101,0.705287524,0.709101382,0.449901768,0.836206897,0.076142132,0.720372836,0.7312,0.782407407,0.78098472,0.512413108,0.577044025,0.75,0.536044362,0.707865169,0.525581395,0.86996904,0.73196986,0.543443918,0.478429681,0.738057325,0.822380107,0.651115619,0.747474747,0.751004016,0.834497207,0.890020367,0.580903373,0.784210526,0.425855513,0.684427922,0.291489362,0.503485035,0.563636364,0.793422405,0.66851665,0.65408805,0.67578125,0.70877193,0.829545455,0.522439227,0.649776453,0.834482759,0.794714198,0.606229661,0.546391753,0.749818182,0.811111111,0.680057389,0.384615385
0.810180276,0.844765343,0.845813205,0.872213967,0.715765107,0.703917051,0.516699411,0.814655172,0.086294416,0.719707057,0.72992,0.782407407,0.787775891,0.513902681,0.567610063,0.734848485,0.548983364,0.705272256,0.534883721,0.814241486,0.720129171,0.548183254,0.462036238,0.731687898,0.824156306,0.665314402,0.727272727,0.757028112,0.840083799,0.857433809,0.591194969,0.776315789,0.46852556,0.676166873,0.289361702,0.489544895,0.563636364,0.804727646,0.70332997,0.710691824,0.67265625,0.656140351,0.83492823,0.520465406,0.652757079,0.827586207,0.776889982,0.606229661,0.577319588,0.750545455,0.772222222,0.680057389,0.423076923
0.818663839,0.689530686,0.873993559,0.878157504,0.729410331,0.72235023,0.571709234,0.840517241,0.091370558,0.731857523,0.77248,0.731481481,0.789473684,0.539721946,0.593553459,0.763636364,0.543438078,0.729472774,0.562790698,0.845201238,0.761033369,0.575829384,0.463761864,0.744426752,0.815275311,0.689655172,0.734006734,0.78313253,0.851955307,0.873727088,0.628359062,0.776315789,0.542458809,0.703015283,0.293617021,0.513325133,0.566233766,0.81397739,0.767911201,0.754716981,0.715625,0.670175439,0.827751196,0.529087887,0.657973174,0.875862069,0.824830977,0.607159461,0.628865979,0.786181818,0.744444444,0.697274032,0.423076923
0.902439024,0.675090253,0.927938808,0.921248143,0.808723197,0.775921659,0.721021611,0.935344828,0.106598985,0.793442077,0.832,0.851851852,0.82852292,0.65590864,0.678459119,0.836363636,0.609981516,0.792566984,0.646511628,0.965944272,0.880516685,0.656398104,0.522864538,0.828025478,0.868561279,0.775862069,0.777777778,0.861445783,0.883379888,0.942973523,0.722698685,0.852631579,0.679340938,0.771581991,0.314893617,0.612546125,0.628571429,0.878725591,0.876387487,0.849056604,0.77734375,0.701754386,0.899521531,0.572200291,0.706408346,0.944827586,0.923786109,0.653649465,0.798969072,0.874181818,0.777777778,0.783357245,0.461538462
