Record_ID#	SALARY	ROOKIE	POS	G	PA	AB	H	1B	2B	3B	HR	TB	BB	UBB	IBB	HBP	SF	SH	ROE	RBI	LEADOFF_PA	DP	TP	WP	PB	END_GAME	SO	BK	INTERFERENCE	FC	TOB	OUT	SIT_DP	GIDP	PITCHES	BALLS	STRIKES	FB	GB	LD	POP	Batted Balls	PA_P	PA_C	PA_1B	PA_2B	PA_3B	PA_SS	PA_LF	PA_CF	PA_RF	PA_DH	PA_PH	PA_PR	G_P	G_C	G_1B	G_2B	G_3B	G_SS	G_LF	G_CF	G_RF	G_DH	G_PH	G_PR	AVG	OBP	SLG	D_ISO	TBP	BBr	UBBr	IBBR	SO/BB	ABR	HITR	B1R	B2R	B3R	HRr	HBPR	SFR	SHR	ROEr	SOr	OUTR	NSOR	RBIR	LEADOFFR	END_GAMER	DP%	FB%	GB%	LD%	POP%	SB	CS	PICKOFF	R	SB%	RUNR	D_BPF	PA%	D_MLVr	D_PMLVr	D_RPMLVr	D_VORPr	D_MLV	D_PMLV	D_RPMLV	D_VORP	D_NETDP	D_EqA	D_EqR	D_RAR	D_RAP	D_RARP	D_OUTS_EQ	PA_ROB	R1	R2	R3	R1_BI	R2_BI	R3_BI	ROB	OBI	R1BI%	R2BI%	R3BI%	OBI%
0.5961945032	5.434782608695652E-4	0	0.4444444444	0.5540540541	0.4581005587	0.4705882353	0.4375	0.375	0.3333333333	0.2631578947	0.0625	0.374251497	0.1074380165	0.1203703704	0	0.1851851852	0.0909090909	0.6	0.2	0.2620689655	0.2218649518	0.1818181818	0	0.2142857143	0.2	0.2666666667	0.2102564103	0.25	0	0.8	0.3671328671	0.4922394678	0.4034090909	0.0625	0.3697826837	0.270096463	0.4326530612	0.34375	0.4717514124	0.3333333333	0.2073170732	0.4690117253	0	0	0	0	0	0.4862385321	0	0	0	0	0.0434782609	0	0	0	0	0.0125786164	0	0.5962732919	0	0	0	0	0.0430107527	0	0.6903914591	0.5094339623	0.4826923077	0.3418530351	0.5680929154	0.0925836161	0.1184573003	0	0.2403932082	0.8095174263	0.7551419769	0.5822175348	0.5802006527	0.5353413655	0.1094391245	0.265115354	0.0814272644	0.6	0.2162162162	0.220832121	0.4826313086	0.6306801875	0.4534573773	0.2299061983	0.2116223721	0.1034482759	0.3702702703	0.6599099099	0.3658536585	0.247706422	0.1029411765	0.125	0.2222222222	0.424	0.778	0.6816997878	0.680428604	0.4736842105	0.5106382979	0.5594573025	0.5534214496	0.559970015	0.2213311949	0.2913669065	0.2618130668	0.2672	0.2073214933	0.7427385892	0.2790540541	0.2192339038	0.2624045802	0.2536764706	0.4820295983	0.3769633508	0.3727598566	0.4450867052	0.3214285714	0.1923076923	0.3095238095	0.375	0.401119403	0.3333333333	0.3006993007	0.3333333333	0.462	0.4979253112
0.5983086681	0.0579710145	0	0.7777777778	0.5067567568	0.4357541899	0.4287925697	0.3990384615	0.3238636364	0.2592592593	0.0526315789	0.25	0.3952095808	0.2644628099	0.2685185185	0.0882352941	0.1111111111	0.2727272727	0.0666666667	0.1333333333	0.3310344828	0.1961414791	0.3333333333	0	0.1428571429	0.2	0.2666666667	0.4051282051	0	0	0.2	0.3986013986	0.4456762749	0.3920454545	0.28125	0.4218696102	0.3818327974	0.4396501458	0.296875	0.2881355932	0.3875968992	0.1463414634	0.3484087102	0	0	0	0	0	0	0	0	0.5035971223	0	0.097826087	0	0	0	0	0	0	0	0	0	0.5320512821	0	0.0967741935	0	0.6868327402	0.6100628931	0.5884615385	0.5207667732	0.6533297919	0.3572467281	0.373553719	0.1576168929	0.1787310098	0.6571939231	0.7098842535	0.5054108584	0.4714130303	0.1120481928	0.4569083447	0.1662688942	0.2549557792	0.06975	0.1513513514	0.5443700902	0.3913573905	0.2967329953	0.6232686981	0.1889215867	0.2209440698	0.4712643678	0.4513513514	0.4346846847	0.7317073171	0.2293577982	0.0294117647	0.1875	0	0.432	0.4	0.7255450511	0.4228304895	0.4298245614	0.614893617	0.584197925	0.5825283526	0.5704647676	0.3215717723	0.3165467626	0.2824754951	0.2704	0.4690105111	0.8049792531	0.3351351351	0.3113284434	0.3005725191	0.2803308824	0.4312896406	0.4083769634	0.394265233	0.4335260116	0.3214285714	0.3846153846	0.2380952381	0.3541666667	0.4085820896	0.3428571429	0.5804195804	0.2611464968	0.436	0.5062240664
0.6046511628	0.125	0	0.2222222222	0.4662162162	0.405027933	0.4148606811	0.3221153846	0.2840909091	0.2777777778	0.0526315789	0.0416666667	0.2604790419	0.2066115702	0.2314814815	0	0	0	0.0666666667	0.0666666667	0.1586206897	0.1575562701	0.3636363636	0	0.1428571429	0	0.4666666667	0.3641025641	0.25	0	0	0.3076923077	0.4589800443	0.3863636364	0.34375	0.3977233529	0.3545016077	0.4186588921	0.2604166667	0.2966101695	0.3255813953	0.243902439	0.3417085427	0	0	0	0.4544198895	0	0	0	0	0	0	0.0869565217	0	0	0	0	0.4905660377	0	0	0	0	0	0	0.0860215054	0.0454545455	0.5302491103	0.4402515723	0.3326923077	0.2364217252	0.3923793886	0.2859912748	0.338292011	0	0.2109025916	0.7970509383	0.5788158881	0.4610234776	0.5380152303	0.1192771084	0.0807113543	0	0	0.07425	0.0810810811	0.5193482688	0.5839540259	0.4608963934	0.2821303507	0.1170988903	0.4119397065	0.5862068966	0.3837837838	0.4797297297	0.5853658537	0.3899082569	0.1176470588	0.0625	0.1111111111	0.232	0.889	0.4150588462	0.1286406084	0.4122807018	0.4078014184	0.4070231445	0.4119099622	0.4287856072	0.1355252606	0.1591726619	0.1361463111	0.148	0.5451250453	0.6950207469	0.2013513514	0.1475142624	0.1469465649	0.1332720588	0.4355179704	0.3612565445	0.376344086	0.3179190751	0.2142857143	0.0769230769	0.1666666667	0.2708333333	0.3395522388	0.2	0.1188811189	0.2441613588	0.481	0.3153526971
0.6088794926	1.9927536231884057E-4	0	0.4444444444	0.4391891892	0.2625698324	0.2832817337	0.1586538462	0.1590909091	0.0740740741	0.0526315789	0.0208333333	0.1167664671	0.041322314	0.0277777778	0.0588235294	0	0.1818181818	0.1333333333	0.3333333333	0.0896551724	0.1061093248	0.1515151515	0	0.0714285714	0	0.0666666667	0.2307692308	0	0	0.2	0.1188811189	0.3414634146	0.2386363636	0.125	0.2311141773	0.1463022508	0.2880466472	0.1822916667	0.2711864407	0.1472868217	0.1341463415	0.2479061977	0	0	0	0	0	0.3014416776	0	0	0	0.0033726813	0.0326086957	0	1	0	0	0	0	0.5838509317	0	0	0	0.0071428571	0.0322580645	0.2272727273	0.3060498221	0.1163522013	0.1461538462	0.1277955272	0.1946201768	0.0353853611	0.0066115702	0.1604449472	0.6836461126	0.9649240393	0.3625197768	0.3506511372	0.2057294814	0.1710843373	0.0588235294	0	0.2595303446	0.21275	0.5756756757	0.4783241199	0.8440028252	0.6881995599	0.2212407882	0.1255594384	0.0844902816	0.3333333333	0.3513513514	0.7094594595	0.2634146341	0.2798165138	0.0441176471	0.0625	0.1111111111	0.176	0.75	0.4515724484	0.7311322156	0.2719298246	0.1326241135	0.1332801277	0.1526949029	0.1566716642	0	0.0314748201	0	0	0.3936208771	0.4709543568	0.0378378378	0	0.0295801527	0	0.334038055	0.219895288	0.2258064516	0.2138728324	0.1428571429	0.0384615385	0.119047619	0.1458333333	0.2126865672	0.1142857143	0.0979020979	0.2462845011	0.368	0.265560166
0.6205073996	3.6231884057971015E-4	0	0.3333333333	0.9391891892	0.8673184358	0.9009287926	0.7548076923	0.5681818182	0.5740740741	0.2105263158	0.4791666667	0.7844311377	0.1818181818	0.1759259259	0.0882352941	0.5555555556	0.5454545455	0	0.4666666667	0.5724137931	0.4501607717	0.4848484848	1	0.2142857143	0.2	0.6	0.6923076923	0	0	0.4	0.6643356643	0.9490022173	0.6363636364	0.4375	0.7792342187	0.5948553055	0.889212828	0.7395833333	0.5310734463	0.8682170543	0.3658536585	0.7688442211	0	0	0	0	0.912568306	0	0	0	0	0	0	0	0	0	0	0	0.9685534591	0	0	0	0	0	0	0	0.6298932384	0.4622641509	0.5769230769	0.552715655	0.6876660067	0.0785264178	0.0776859504	0.084653092	0.4932975871	0.8607238606	0.6989757682	0.4401595745	0.5609815061	0.240562249	0.4705882353	0.4466984885	0.2738639829	0	0.2837837838	0.4771603142	0.522633877	0.4497991007	0.5671353159	0.2868003188	0.2671558905	0.4636015326	0.5675675676	0.2905405405	0.7756097561	0.2798165138	0	0	0	0.568	0	0.5126857033	0.1525465691	0.8771929825	0.5567375887	0.5522745411	0.5524382098	0.5517241379	0.2638331997	0.2607913669	0.3064860602	0.304	0.4809713664	0.7780082988	0.5777027027	0.3667481663	0.2643129771	0.3419117647	0.9175475687	0.7486910995	0.7383512545	0.7976878613	0.6785714286	0.4615384615	0.5	0.5833333333	0.7798507463	0.5714285714	0.3846153846	0.3099787686	0.354	0.4439834025
0.6236786469	0.0020652174	0	0.2222222222	0.9594594595	0.9483240223	0.9458204334	1	0.7727272727	1	0.1052631579	0.3541666667	0.9401197605	0.4049586777	0.4444444444	0.0294117647	0.2592592593	0.8181818182	0.4666666667	0.7333333333	0.5655172414	0.4469453376	0.5454545455	0	0.1428571429	0	0.6666666667	0.2461538462	0	0	0.8	0.9090909091	0.9090909091	0.6420454545	0.53125	0.8816833391	0.7491961415	0.9504373178	0.953125	0.7485875706	0.8372093023	0.512195122	0.9798994975	0	0	0	1	0	0	0	0	0	0	0.0217391304	0	0	0	0	0.9874213836	0	0	0	0	0	0	0.0215053763	0	0.8647686833	0.7044025157	0.6923076923	0.5335463259	0.7826580383	0.245758604	0.2848484848	0.0260180995	0.0464700626	0.7057640751	0.9108168873	0.6105099046	0.8990692615	0.1104417671	0.3201094391	0.1917263325	0.3781640744	0.241	0.4108108108	0.0800116381	0.2667908052	0.5855735196	0.5074478649	0.2290478818	0.2731059104	0.5555555556	0.5837837838	0.3873873874	0.5073170732	0.3119266055	0.2941176471	0.0625	0	0.944	0.952	0.7839571677	0.8332326523	0.9298245614	0.7120567376	0.7478052674	0.7340223518	0.7578710645	0.5541299118	0.6214028777	0.6328072132	0.6736	0.5860819137	0.846473029	0.7560810811	0.5925020375	0.5791984733	0.640625	0.8942917548	0.7905759162	0.6810035842	0.8843930636	0.6785714286	0.2692307692	0.619047619	0.6875	0.7779850746	0.619047619	0.2447552448	0.3481953291	0.418	0.489626556
0.6310782241	0.0023550725	0	0.3333333333	0.6148648649	0.5851955307	0.5975232198	0.5576923077	0.4431818182	0.4444444444	0.0526315789	0.2916666667	0.5419161677	0.2479338843	0.2685185185	0.0294117647	0.1111111111	0.3636363636	0	0.4666666667	0.3448275862	0.2250803859	0.4242424242	0	0.2857142857	0	0.5333333333	0.3435897436	0	0	0	0.506993007	0.6053215078	0.6079545455	0.375	0.5591583305	0.4903536977	0.5930029155	0.5364583333	0.4548022599	0.4496124031	0.243902439	0.5510887772	0	0	0	0	0.6338797814	0	0	0	0	0	0.0217391304	0	0	0	0	0	0.6540880503	0	0	0	0	0	0.0215053763	0	0.7117437722	0.5691823899	0.5942307692	0.5079872204	0.6910223596	0.2341250606	0.267768595	0.0405354449	0.1581769437	0.7906613047	0.7703805479	0.5331529714	0.6225069503	0.0863453815	0.4103967168	0.1280827367	0.2616651418	0	0.4054054054	0.3151003782	0.411005522	0.4999282503	0.4818899284	0.1167616946	0.3405394685	0.4137931034	0.5648648649	0.4504504505	0.4682926829	0.252293578	0.0147058824	0.0625	0.2222222222	0.408	0.5	0.5278796064	0.6670594876	0.5964912281	0.5929078014	0.5937749401	0.5910172405	0.5884557721	0.3111467522	0.3282374101	0.3194492216	0.3152	0.4284160928	0.7863070539	0.4033783784	0.3170334148	0.2881679389	0.2996323529	0.5877378436	0.5209424084	0.4946236559	0.5028901734	0.4285714286	0.2307692308	0.3095238095	0.375	0.5055970149	0.3428571429	0.2797202797	0.2972399151	0.353	0.3900414938
0.6522198732	0.5554418478	0	0.4444444444	0.1418918919	0.1634078212	0.1563467492	0.2211538462	0.1590909091	0.2222222222	0.1052631579	0.1041666667	0.2215568862	0.1570247934	0.1759259259	0	0.037037037	0	0	0	0.1034482759	0.2186495177	0.1212121212	0	0.1428571429	0	0.0666666667	0.0666666667	0	0	0	0.2167832168	0.1352549889	0.0795454545	0.09375	0.1731631597	0.1663987138	0.1755102041	0.1458333333	0.1525423729	0.1240310078	0.1097560976	0.1574539363	0	0	0	0	0	0.2136304063	0	0	0	0	0.0108695652	0	0	0	0	0	0	0.2236024845	0	0	0	0	0.0107526882	0	0.975088968	0.9025157233	0.8461538462	0.6932907348	0.9190128942	0.5031507513	0.5851239669	0	0.0294906166	0.5828865058	0.9840536264	0.6209647836	0.88444337	0.4899598394	0.4172366621	0.1213206046	0	0	0	0.173407041	0.1176319507	0.3978522912	0.4197982543	1	0.1209837366	0.6398467433	0.4513513514	0.527027027	0.4292682927	0.3256880734	0.1176470588	0.1875	0	0.272	0.727	1	0.4618286971	0.1666666667	0.9028368794	1	0.968483784	0.9790104948	0.4202085004	0.4973021583	0.3979321014	0.4008	0.4675607104	0.9543568465	0.2398648649	0.3447432763	0.4589694656	0.3731617647	0.1289640592	0.1073298429	0.0931899642	0.1329479769	0.0892857143	0.0384615385	0.1666666667	0.0625	0.1063432836	0.0952380952	0.1888111888	0.5116772824	0.231	0.4439834025
0.6543340381	0.0126811594	0	0	0.5472972973	0.406424581	0.3978328173	0.2884615385	0.2386363636	0.2037037037	0.1052631579	0.125	0.2694610778	0.2727272727	0.2592592593	0.1470588235	0.037037037	0.0909090909	0.2	0.1333333333	0.2344827586	0.2025723473	0.303030303	0	0.2142857143	0.2	0.1333333333	0.441025641	0	0	0.6	0.3146853147	0.4478935698	0.3409090909	0.28125	0.3808209727	0.3344051447	0.404664723	0.1927083333	0.3079096045	0.3255813953	0.0731707317	0.3031825796	0	0.5476973684	0	0	0	0	0	0	0	0	0.0543478261	0	0	0.644295302	0	0	0	0	0	0	0	0	0.0537634409	0.0454545455	0.4768683274	0.4622641509	0.375	0.3514376997	0.4117931134	0.3994183228	0.3856749311	0.2788461538	0.1903485255	0.6394995532	0.4899658589	0.3502842993	0.3933276925	0.237751004	0.243502052	0.0588703262	0.0902714242	0.222	0.1594594595	0.6464940355	0.5297611404	0.3159619248	0.45110542	0.2425970204	0.1174137247	0.5402298851	0.2837837838	0.6418918919	0.6926829268	0.128440367	0	0.125	0	0.24	0	0.4281304264	0.6816169699	0.4210526316	0.4085106383	0.4573024741	0.4336162963	0.4220389805	0.134723336	0.2023381295	0.1537882412	0.1424	0.5041681769	0.6846473029	0.1912162162	0.1361043195	0.179389313	0.1645220588	0.4355179704	0.3717277487	0.3548387097	0.4624277457	0.2767857143	0.1923076923	0.2857142857	0.25	0.3880597015	0.2666666667	0.3146853147	0.2972399151	0.353	0.3900414938
0.6553911205	0.044384058	0	0.8888888889	0.7162162162	0.4748603352	0.4566563467	0.3846153846	0.3125	0.2222222222	0.0526315789	0.2708333333	0.3892215569	0.3388429752	0.2962962963	0.2647058824	0.1851851852	0.2727272727	0	0.0666666667	0.3310344828	0.2411575563	0.3333333333	0	0.2142857143	0.4	0.1333333333	0.441025641	0	0	0	0.4265734266	0.4944567627	0.4147727273	0.3125	0.5091410831	0.498392283	0.5026239067	0.375	0.2768361582	0.3178294574	0.243902439	0.365159129	0	0	0	0	0	0	0.0508221226	0	0.0417266187	0.5109612142	0.2282608696	0	0	0	0	0	0	0	0.0580645161	0	0.0641025641	0.5857142857	0.2258064516	0	0.6014234875	0.5943396226	0.5326923077	0.5015974441	0.5727290288	0.4377120698	0.3829201102	0.4385369532	0.144772118	0.5777479893	0.6037555167	0.4253026412	0.3748337967	0.1036144578	0.4596443228	0.2569610183	0.2363525465	0	0.0702702703	0.54844341	0.4237511237	0.3176121688	0.5716301678	0.2584145669	0.1025386751	0.4980842912	0.5864864865	0.3558558559	0.512195122	0.3669724771	0.0147058824	0.0625	0	0.368	0.5	0.573316612	0.5878549005	0.4824561404	0.5588652482	0.5634477255	0.5566188557	0.5532233883	0.269446672	0.2949640288	0.2664707981	0.2616	0.4893077202	0.7780082988	0.3189189189	0.2738386308	0.2213740458	0.2113970588	0.4693446089	0.4162303665	0.3727598566	0.4104046243	0.4732142857	0.2692307692	0.2619047619	0.375	0.421641791	0.3333333333	0.4265734266	0.3036093418	0.321	0.468879668
0.656448203	0.0163043478	0	0.1111111111	0.5608108108	0.2835195531	0.2770897833	0.2403846154	0.1988636364	0.2592592593	0.1052631579	0	0.1946107784	0.1404958678	0.1574074074	0	0.1481481481	0.0909090909	0.4	0.1333333333	0.1517241379	0.1414790997	0.2121212121	0	0	0	0.2666666667	0.1435897436	0	0	0.2	0.2342657343	0.3082039911	0.2670454545	0.1875	0.253535702	0.2186495177	0.2734693878	0.2083333333	0.2514124294	0.2635658915	0.1707317073	0.2747068677	0	0	0.2378223496	0.0151933702	0.0683060109	0.001310616	0.0014947683	0	0.0014388489	0.0067453626	0.1739130435	0	0	0	0.4347826087	0.0314465409	0.1194968553	0.0062111801	0.0129032258	0	0.0064102564	0.0142857143	0.1720430108	0.9545454545	0.590747331	0.5157232704	0.3788461538	0.2587859425	0.4167672768	0.2607852642	0.3096418733	0	0.1126005362	0.6367292225	0.6052543925	0.4415810712	0.6769007615	0.3212851406	0	0.3182179793	0.1219884111	0.6	0.2162162162	0.2441082339	0.4997431617	0.6242944609	0.3907385146	0.2299061983	0.3173343911	0.4521072797	0.3702702703	0.5202702703	0.5853658537	0.3256880734	0.0735294118	0.125	0.1111111111	0.272	0.714	0.655990739	0.4274056982	0.2894736842	0.4567375887	0.411811652	0.4328657315	0.4362818591	0.202085004	0.2014388489	0.1654266101	0.1656	0.4465386009	0.7323651452	0.1790540541	0.1882640587	0.1860687023	0.1443014706	0.2980972516	0.2513089005	0.2329749104	0.2601156069	0.2232142857	0.1538461538	0.1666666667	0.25	0.2481343284	0.2095238095	0.3706293706	0.2908704883	0.429	0.4813278008
0.6575052854	0.0054347826	0	0.2222222222	0.5675675676	0.3142458101	0.2925696594	0.2451923077	0.2329545455	0.1666666667	0.1052631579	0	0.1826347305	0.2066115702	0.212962963	0.0588235294	0.3703703704	0.0909090909	0.2666666667	0.0666666667	0.1103448276	0.2443729904	0.1818181818	0	0	0	0.4	0.1025641026	0	0	0	0.2867132867	0.3281596452	0.25	0.1875	0.2938944464	0.2733118971	0.3020408163	0.1979166667	0.2853107345	0.2790697674	0.2195121951	0.3015075377	0	0	0	0.1850828729	0.0655737705	0.0838794233	0	0	0	0	0.2826086957	0	0	0	0	0.2767295597	0.1761006289	0.1366459627	0	0	0	0	0.2795698925	0.2272727273	0.5658362989	0.6006289308	0.3192307692	0.178913738	0.3242381803	0.3751817741	0.3988980716	0.1385746606	0.035746202	0.4815013405	0.5464651511	0.4848679384	0.399975825	0.2951807229	0	0.7311058075	0.1122293382	0.36775	0.1	0.1283095723	0.4294015667	0.6669855544	0.2365546438	0.5409539575	0.4375247917	0.4789272031	0.3	0.5630630631	0.556097561	0.3899082569	0	0	0	0.216	0	0.4787767702	0.9119618931	0.3245614035	0.4404255319	0.4573024741	0.4514121877	0.4505247376	0.1836407378	0.2239208633	0.1749419673	0.1728	0.4584994563	0.7116182573	0.1675675676	0.1695191524	0.1994274809	0.1580882353	0.3086680761	0.2251308901	0.2222222222	0.2485549133	0.1964285714	0.0384615385	0.119047619	0.2291666667	0.2332089552	0.1523809524	0.0979020979	0.2165605096	0.44	0.3485477178
0.6596194503	0.4710144928	0	0.3333333333	0.8648648649	0.7891061453	0.7956656347	0.6875	0.5056818182	0.537037037	0.0526315789	0.5208333333	0.7365269461	0.4049586777	0.3611111111	0.2941176471	0.0740740741	0.3636363636	0	0.2	0.524137931	0.4340836013	0.3333333333	0	0.2142857143	0.4	0.4666666667	0.441025641	0	0	0.8	0.6643356643	0.8292682927	0.6306818182	0.34375	0.7416350466	0.6454983923	0.7889212828	0.6822916667	0.4971751412	0.8449612403	0.4268292683	0.7336683417	0	0	0	0	0.8046448087	0	0	0	0	0.0370994941	0.0108695652	0	0	0	0	0	0.8742138365	0	0	0	0	0.0357142857	0.0107526882	0	0.6512455516	0.5503144654	0.6230769231	0.6102236422	0.7138407302	0.3078041687	0.2732782369	0.3080693816	0.1143878463	0.746201966	0.6961445582	0.4230557594	0.5728272694	0.0654618474	0.5595075239	0.0650357995	0.1994510522	0	0.1324324324	0.2996799534	0.4411840247	0.5351095379	0.567501176	0.3230641898	0.2268940896	0.367816092	0.5405405405	0.2747747748	0.8	0.3394495413	0.1176470588	0.125	0	0.592	0.8	0.5832529423	0.4183939235	0.8070175439	0.6035460993	0.6057462091	0.6025083876	0.607946027	0.3416198877	0.351618705	0.3757749021	0.3832	0.3762232693	0.8049792531	0.5756756757	0.4197229014	0.3530534351	0.4044117647	0.8033826638	0.7539267016	0.688172043	0.7976878613	0.6339285714	0.4615384615	0.380952381	0.5	0.7444029851	0.4857142857	0.4125874126	0.2356687898	0.324	0.3817427386
0.6606765328	0.347826087	0	0.4444444444	0.9864864865	0.9539106145	0.9582043344	0.8701923077	0.7954545455	0.6111111111	0.0526315789	0.1666666667	0.7095808383	0.4545454545	0.5	0.0294117647	0.037037037	0.8181818182	0.2	0.4	0.3862068966	0.8038585209	0.5151515152	0	0.1428571429	0	0.4666666667	0.3435897436	0.25	0	0.2	0.8146853147	0.9955654102	0.7329545455	0.5	0.8430493274	0.7065916399	0.9160349854	0.828125	0.7711864407	0.8062015504	0.5731707317	0.9547738693	0	0	0	0	0	0.9554390564	0	0	0	0	0.0108695652	0	0	0	0	0	0	1	0	0	0	0	0.0107526882	0	0.7046263345	0.572327044	0.4576923077	0.2843450479	0.5220939779	0.28356762	0.3278236915	0.0258295626	0.0670241287	0.7327077748	0.7501040886	0.6307776963	0.5464764898	0.0550200803	0.1504787962	0.0272474145	0.3760292772	0.10275	0.2216216216	0.1547861507	0.4276036985	0.6440734717	0.3179846339	0.6918030777	0.1902023007	0.4597701149	0.4972972973	0.4414414414	0.4975609756	0.3577981651	0.2794117647	0.375	0.3333333333	0.744	0.76	0.6145089716	0.8148129809	0.9649122807	0.5177304965	0.5666400638	0.5611147388	0.5697151424	0.1876503609	0.2823741007	0.3331658878	0.348	0.486770569	0.7531120332	0.5466216216	0.3023634882	0.2919847328	0.3795955882	0.9704016913	0.6753926702	0.6630824373	0.6705202312	0.4196428571	0.3076923077	0.4047619048	0.5	0.6455223881	0.4571428571	0.2867132867	0.2951167728	0.48	0.4190871369
0.6617336152	0.5471014493	0	0.7777777778	0.8648648649	0.7723463687	0.7724458204	0.7644230769	0.5625	0.5740740741	0.1578947368	0.5625	0.8203592814	0.4132231405	0.3148148148	0.4705882353	0.1481481481	0.3636363636	0	0.4	0.6206896552	0.38585209	0.9090909091	0	0.6428571429	0.2	0.0666666667	0.3743589744	0	0	0.8	0.7307692308	0.7538802661	0.6704545455	0.84375	0.6460848568	0.5353697749	0.7072886297	0.6927083333	0.593220339	0.5658914729	0.4024390244	0.730318258	0	0	0	0	0	0	0	0	0.5971223022	0.3119730185	0	0	0	0	0	0	0	0	0	0	0.6346153846	0.3142857143	0	0	0.7829181495	0.6698113208	0.7461538462	0.696485623	0.8465736224	0.3238002908	0.2341597796	0.5028280543	0.0884718499	0.7156836461	0.8272961945	0.5134354365	0.6245618276	0.2008032129	0.6155950752	0.1326571201	0.2034156755	0	0.2702702703	0.2449810882	0.3017529215	0.4760116713	0.7026080594	0.260560358	0.0331217771	0.846743295	0.5567567568	0.4414414414	0.4292682927	0.3256880734	0.0735294118	0.1875	0	0.68	0.625	0.6833397646	0.7132076966	0.7894736842	0.7184397163	0.7110933759	0.7034143193	0.7008995502	0.5252606255	0.5197841727	0.5257607438	0.5216	0.9285973179	0.8423236515	0.627027027	0.5126324368	0.4341603053	0.4705882353	0.7399577167	0.7094240838	0.6810035842	0.6705202312	0.6160714286	0.5384615385	0.6666666667	0.4583333333	0.6958955224	0.6	0.4895104895	0.4883227176	0.306	0.5394190871
0.6627906977	0.2934782609	0	0.8888888889	0.472972973	0.3952513966	0.4117647059	0.3221153846	0.2840909091	0.2037037037	0	0.1458333333	0.2874251497	0.1404958678	0.1388888889	0.0588235294	0	0.1818181818	0.1333333333	0.4666666667	0.3034482759	0.1832797428	0.2424242424	0	0.1428571429	0.2	0.1333333333	0.1641025641	0	0	0	0.2797202797	0.4478935698	0.3920454545	0.15625	0.3777164539	0.3303858521	0.4023323615	0.3541666667	0.3502824859	0.3565891473	0.2317073171	0.4087102178	0	0	0.0458452722	0	0	0	0	0	0	0.4907251265	0.0760869565	0	0	0	0.0559006211	0	0	0	0	0	0	0.5	0.0752688172	0	0.537366548	0.3836477987	0.3942307692	0.3322683706	0.4726662481	0.1764420746	0.1801652893	0.1142533937	0.1322609473	0.8571492404	0.5976767424	0.4766140866	0.4028768282	0	0.2900136799	0	0.1848124428	0.1515	0.572972973	0.1891184172	0.5834082445	0.7318473166	0.6225892437	0.202041567	0.1201904006	0.2605363985	0.4702702703	0.4774774775	0.5170731707	0.3165137615	0.0294117647	0.0625	0	0.224	0.667	0.4092706926	0.3896255657	0.4035087719	0.4056737589	0.3862729449	0.3961556071	0.395802099	0.134723336	0.1420863309	0.1237081233	0.1216	0.3240304458	0.6846473029	0.1932432432	0.1369193154	0.0677480916	0.0579044118	0.4376321353	0.390052356	0.394265233	0.4335260116	0.3303571429	0.2307692308	0.3095238095	0.3958333333	0.4104477612	0.3523809524	0.3496503497	0.3397027601	0.475	0.5186721992
0.6638477801	0.0199275362	0	0	0.1554054054	0.125698324	0.1346749226	0.1538461538	0.1534090909	0.1111111111	0	0	0.1047904192	0.0330578512	0.037037037	0	0.0740740741	0.0909090909	0	0	0.075862069	0.0643086817	0.1818181818	0	0.1428571429	0	0.1333333333	0.0358974359	0	0	0	0.1188811189	0.1374722838	0.1136363636	0.15625	0.1231459124	0.0980707395	0.1405247813	0.140625	0.1355932203	0.1472868217	0.0731707317	0.1457286432	0	0.1940789474	0	0	0	0	0	0	0	0.0269814503	0.0326086957	0	0	0.2013422819	0	0	0	0	0	0	0	0.0357142857	0.0322580645	0	0.7259786477	0.5314465409	0.3846153846	0.1501597444	0.4695755059	0.0887057683	0.1140495868	0	0.1501340483	0.8941465594	0.8137230411	0.7638481291	0.5294330956	0	0	0.2903739061	0.2226288503	0	0	0.1053244108	0.4959869012	0.7356022195	0.3676893326	0.198577647	0.2895676319	0.7969348659	0.4702702703	0.4797297297	0.6	0.2293577982	0	0	0	0.112	0	0.4929095119	0.4966577209	0.1315789474	0.4808510638	0.5315243416	0.5061358672	0.5052473763	0.2429831596	0.2967625899	0.2064453453	0.204	0.5164914824	0.7219917012	0.0945945946	0.1711491443	0.2509541985	0.1727941176	0.1247357294	0.1073298429	0.0860215054	0.1329479769	0.125	0.0384615385	0.119047619	0.125	0.1100746269	0.1047619048	0.2027972028	0.3651804671	0.353	0.4813278008
