Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60	Var 61	Var 62	Var 63	Var 64	Var 65	Var 66	Var 67	Var 68	Var 69	Var 70	Var 71	Var 72	Var 73	Var 74	Var 75	Var 76	Var 77	Var 78	Var 79	Var 80	Var 81	Var 82	Var 83	Var 84	Var 85	Var 86	Var 87	Var 88	Var 89	Var 90	Var 91	Var 92	Var 93	Var 94	Var 95	Var 96	Var 97	Var 98	Var 99	Var 100	Var 101	Var 102	Var 103	Var 104
0	0.3981042654	1	1	1	1	1	1	1	0.935634335	0.8507586254	0.9850448003	1	1	1	1	1	0.877976867	0.6567996667	0.5755385563	0.5381425903	0.5114623469	0.4736428921	0.423972943	0.3817934681	0.3545575529	0.3196756373	0.3087365015	0.2974761294	0.2503884294	0.2361739045	0.2089374236	0.1959114773	0.1897556417	0.1725356778	0.1530569744	0.1464818752	0.1394939937	0.1553497268	0.1608160334	0.1483573917	0.1460079275	0.1417071915	0.142668465	0.1468897347	0.1455192366	0.1427105102	0.1426312075	0.1374735151	0.1365622349	0.1361330097	0.144388424	0.1438563584	0.1377121932	0.1321161407	0.126316646	0.1169638541	0.1085974621	0.1026665278	0.1047020333	0.1220453917	0.122120841	0.121841285	0.1273072075	0.1255493465	0.1357403254	0.1366628329	0.148613357	0.151599016	0.1668836758	0.1724545984	0.1889863012	0.2029570059	0.2120032122	0.2182724773	0.2206947839	0.2220334745	0.2205466631	0.2365269608	0.2469692219	0.2439000986	0.2447993805	0.2497254638	0.2546331336	0.2514056769	0.2457493465	0.2630400007	0.2714406638	0.2607930737	0.2575485406	0.2618104586	0.241585233	0.226423204	0.2227888587	0.2173322874	0.2241331156	0.2048743813	0.1872074122	0.1860915235	0.1890548989	0.1804937934	0.1760772722	0.175058291	0.1773748157
0	0.4004739336	0.1097584103	0.1234920467	0.1139693057	0.1385545628	0.1834920021	0.1924127129	0.1942786143	0.1825670602	0.1697855907	0.3440717752	0.3990961739	0.2926342364	0.2219900904	0.2297075031	0.286701247	0.3079439371	0.2873804452	0.2770155671	0.2734178339	0.2705274969	0.2567234127	0.2405448599	0.2254287388	0.2090031066	0.2158844146	0.1900848661	0.1817264206	0.1875170447	0.1796835303	0.1637161948	0.1574922969	0.1548689727	0.1455074732	0.1348243312	0.1321051849	0.1302882636	0.1504267695	0.1524127855	0.1444798416	0.1406659928	0.1361330342	0.1450520726	0.1440509119	0.1588079916	0.1741886064	0.1755299605	0.1684749178	0.1692973764	0.1674189805	0.1685701964	0.1697377112	0.1685954116	0.1655477198	0.1598629072	0.1551973855	0.1501169235	0.1478732285	0.1507482581	0.1560109003	0.1541872363	0.1547970626	0.1643542497	0.1628241579	0.1585096772	0.1586079944	0.1628652468	0.16592899	0.1833820343	0.1896725117	0.1896264289	0.1985148344	0.2137922582	0.217019897	0.2244587274	0.2299727606	0.2340613249	0.2476271156	0.2593280403	0.2595381678	0.2592416943	0.2739755186	0.3029840936	0.3287328947	0.337293453	0.2554562787	0.2516258114	0.2483925691	0.2380492749	0.2367191994	0.2230205199	0.2274504211	0.2026528863	0.1941818736	0.211558031	0.213192404	0.2148129018	0.2615411464	0.3312344852	0.3210656374	0.2907601084	0.2829487644	0.2823424881
0	0.4028436019	0	0	0	0	0	0	0	0.6989378708	0.6499374475	0.3495720522	0.2674626068	0.1842501048	0.1461911618	0.1581575861	0.2266170938	0.2372479259	0.2274502182	0.2269055129	0.2187504313	0.2351525287	0.2412416079	0.2139829624	0.192739844	0.1668916495	0.1428116727	0.1321472517	0.1234529256	0.1157481799	0.1139786	0.1035788682	0.0973056123	0.1042818571	0.1155290319	0.1145285363	0.1153388442	0.1170341995	0.1331124743	0.1311289088	0.1287136098	0.1261525883	0.1279011234	0.1358848194	0.1410761406	0.1413417375	0.1361166744	0.136000889	0.1261400946	0.1225523207	0.1193074919	0.11636203	0.1157913241	0.1170525045	0.1135525649	0.1102063321	0.1094864733	0.1081491387	0.1085251054	0.1076499341	0.1065384707	0.1023486928	0.1020206036	0.1042186445	0.1039575382	0.1029118029	0.1014972212	0.1017739735	0.1017565554	0.1043191206	0.0995865116	0.0987319648	0.1063296016	0.1073134641	0.1033961699	0.1040050871	0.1044907968	0.1059115918	0.1108850382	0.1124784681	0.1096690841	0.1006350379	0.0996729536	0.0987828939	0.0975585524	0.0941805246	0.0929341736	0.0929524023	0.0916409064	0.0919996378	0.0927426453	0.0906280414	0.0892666921	0.0841115079	0.0829559101	0.0893623084	0.0910309968	0.084288646	0.0864802323	0.0873728417	0.0899207877	0.091348807	0.0939265147	0.1007119578
0	0.4052132701	0.1368380449	0.1535378124	0.1478564025	0.177804067	0.2400496373	0.2554715491	0.2522871704	0.2386943762	0.2239736922	0.2103787462	0.1979844533	0.1266374342	0.0980978004	0.1069009981	0.113694612	0.1185208543	0.1043634875	0.0921529948	0.0851824371	0.0763179125	0.0701877936	0.0647080015	0.0555761636	0.0518922629	0.0484247976	0.0437573402	0.0421535889	0.0415961993	0.0401261774	0.0368781136	0.0360038517	0.041102741	0.047816245	0.0486446703	0.0507574621	0.0530511907	0.0664770293	0.0677470499	0.0688327601	0.0623399218	0.0611365422	0.0656582394	0.065277936	0.0754939915	0.0883981342	0.0950829171	0.0940323964	0.1019486119	0.1062016629	0.1065535803	0.1139597802	0.1099893109	0.1042227618	0.0965941994	0.0936155563	0.0874448937	0.0868489333	0.0846274133	0.0820769653	0.0783614302	0.0792905263	0.0820610654	0.0798342827	0.0909923997	0.0929043389	0.0947887798	0.0936326742	0.0985752021	0.1001089635	0.1004867262	0.1045596931	0.1127855269	0.1109573405	0.1101382187	0.1052374334	0.0992251819	0.0985594501	0.0956598844	0.0927548348	0.09361914	0.0945076533	0.0932630352	0.0922511503	0.0912866091	0.1114169479	0.1291151437	0.1298317779	0.1335788609	0.1401359226	0.1395403931	0.1329833994	0.1403054822	0.1447027083	0.1624493487	0.1793683647	0.1793170464	0.1735501014	0.1382002369	0.1341809413	0.1485729629	0.1627618384	0.1730283056
0	0.4075829384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174719568	0.0358131986	0.0440034077	0.0495995606	0.0539177239	0.0608034618	0.0678812014	0.0725231361	0.088049091	0.0907955757	0.0892787558	0.0892651646	0.0894528607	0.0960606785	0.1025564342	0.1120114704	0.1262950345	0.1275553704	0.1239600434	0.1239488791	0.1234400346	0.123744058	0.1276753367	0.1266645705	0.1266827347	0.1255448744	0.1287771841	0.1287978323	0.1303295244	0.1311656518	0.1308935037	0.1248511013	0.1263134145	0.1381181509	0.1429488546	0.1626296887	0.1704226903	0.1722481894	0.1686633462	0.1733789742	0.1745403611	0.1869569956	0.1997727119	0.2127626385	0.2197261714	0.2293721641	0.2415757912	0.245803558	0.2600718129	0.2757302368	0.270677065	0.2740283367	0.2667801151	0.2440095502	0.2193253312	0.2101399221	0.2458684434	0.2647041523	0.2649260649	0.2725279307	0.2788132954	0.2771956936	0.2691753378	0.2693430009	0.2668386531	0.2693561823	0.2708866409	0.2548327656	0.239757163	0.2166153129	0.2022291132	0.201537827	0.2066066703	0.2099506096
0	0.4099526066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018493805	0.0274264131	0.0682296969	0.1123607706	0.131389562	0.1421002434	0.136058788	0.1391067321	0.1430927062	0.1480714111	0.1330941811	0.1273097149	0.127647143	0.1328386384	0.1336999274	0.1367756628	0.1434488969	0.1425413094	0.1378263149	0.1363317282	0.133096998	0.1350693359	0.137943153	0.1355521795	0.134504238	0.1360234959	0.1328099671	0.1277627914	0.1230176616	0.1271912937	0.1287865257	0.1303878821	0.1283572791	0.1178826084	0.1199681119	0.1244824261	0.1237944293	0.121411634	0.12013849	0.1220313917	0.1235593941	0.128058186	0.1222381601	0.1200671221	0.1205211824	0.1256561	0.1284707705	0.1297613472	0.1317231094	0.1339606563	0.1428914434	0.1441338651	0.140515272	0.1386599642	0.1355490275	0.131446146	0.1279833765	0.126735061	0.127335131	0.136113441	0.133887998	0.1345006879	0.1370703731	0.137326557	0.1328567875	0.132448919	0.1323500836	0.1490451828	0.1543345097	0.1567947548	0.1568948941	0.1593774963	0.1599307178	0.1681172533	0.1738414004	0.1837931523
0	0.4123222749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1624145258	0.2246315478	0.228644138	0.2232896734	0.2199400447	0.2038250828	0.2199526868	0.2081206393	0.1955784825	0.187570221	0.2060038114	0.2069642468	0.202736598	0.1929747633	0.1706204903	0.1543039844	0.15210556	0.1502210995	0.1354940659	0.1252089961	0.1248129657	0.1277239819	0.2104065243	0.2125573472	0.2041788394	0.2043327977	0.202211916	0.2128090842	0.2240716424	0.2383292642	0.2460107835	0.2470228139	0.2401578812	0.2393544796	0.2361244962	0.23668576	0.2329772284	0.2252876975	0.2190930717	0.2134006933	0.2107735599	0.2120890048	0.2135362076	0.2153736937	0.2144062742	0.2117923635	0.2181474506	0.2252405063	0.2197946763	0.2352301361	0.2393805429	0.2452038784	0.2420205754	0.2517033398	0.2475797764	0.2568529235	0.2670036816	0.2849172376	0.2898277924	0.2914698	0.2962017583	0.2939866896	0.2963516072	0.2954465365	0.2923819527	0.294316533	0.2926331747	0.2962197875	0.2926344614	0.2910406352	0.3242635446	0.3084898741	0.2966972879	0.2946502433	0.2883508998	0.2774242135	0.2761764917	0.2787382661	0.2699765682	0.2730306695	0.2827494541	0.263922778	0.2545370537	0.2520302054	0.2652773022	0.2602731065	0.2564743534	0.2547331123
0	0.4146919431	0.3792568038	0.4051776898	0.4073783758	0.522917739	0.7207767083	0.7550843662	0.7401843575	0.6874255182	0.6625244684	0.6302717471	0.572718697	0.3852206354	0.300383196	0.55626622	0.7405160801	0.7077136064	0.6504535629	0.6462197757	0.6383820715	0.6264722472	0.6131758929	0.5811391577	0.5520488637	0.5305739733	0.5527720679	0.567507018	0.5830129069	0.605452852	0.6044937061	0.5692292629	0.5471802605	0.5351694696	0.5108108653	0.4838695658	0.4715575067	0.4636267687	0.5083619652	0.481643162	0.4308663647	0.414134893	0.4060148119	0.4293428698	0.4626803844	0.4450332888	0.4194933017	0.424810757	0.4167379319	0.4210930179	0.4160065099	0.4125090143	0.4034234597	0.3955262001	0.3901817272	0.3843264333	0.3841218141	0.3752376941	0.3700396878	0.3751357203	0.3682718216	0.3565341968	0.3697975538	0.392759217	0.3857486372	0.3835868832	0.3764430553	0.3759428368	0.3697140143	0.3979012188	0.3966241538	0.4075147957	0.4130760639	0.4266051881	0.4243283269	0.4175300158	0.4122695321	0.3949541891	0.3955309165	0.3931700644	0.3840006868	0.3804014422	0.3989157028	0.431646362	0.4515425671	0.4649462454	0.4481789849	0.4480264743	0.4324372236	0.4229086888	0.4258539923	0.4262971031	0.4342009399	0.4356111026	0.4275838914	0.4717565804	0.498364009	0.4875477151	0.5027387319	0.5163453861	0.5334223755	0.5384559145	0.5532206731	0.5698941166
0	0.4170616114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2846557901	0.286945199	0.3002457993	0.3052706378	0.3173298964	0.333353092	0.329488053	0.3283236241	0.3085525065	0.3184354507	0.3183794698	0.3267937653	0.3358431458	0.3264711352	0.3074807728	0.3001210194	0.2972499195	0.2800543607	0.2599058742	0.2526041926	0.2633743377	0.4707419023	0.4902231112	0.4910051059	0.4938057956	0.4963568058	0.515680808	0.5270695741	0.5591048645	0.5828635207	0.5896565903	0.5716417965	0.5616869783	0.5527791551	0.5787938135	0.6048096476	0.5982950083	0.5835249381	0.5757771868	0.5580809669	0.5452817338	0.5362896319	0.5279953894	0.5157313191	0.5055017851	0.4985627159	0.5304549201	0.5431364177	0.5778358105	0.5855992513	0.5855117148	0.5851565339	0.6170346423	0.6028068521	0.6288835226	0.6458960269	0.688918229	0.6847999431	0.683659668	0.6929953012	0.6469665827	0.6752990601	0.6876789996	0.6746977001	0.6687399132	0.6470469395	0.635715266	0.6139445367	0.59176061	0.6332685917	0.6156738758	0.6038591753	0.6301398137	0.6564805818	0.6559503269	0.6432385848	0.6439229893	0.6334585365	0.6609961954	0.6958358317	0.6895301779	0.6713696444	0.6781382904	0.6652563716	0.6495597699	0.6490026042	0.6560686149
0	0.4194312796	0.4586141416	0.4896549265	0.48726196	0.5797223208	0.6180161388	0.664837525	0.6897304717	0.671535111	0.6213841598	0.6057613932	0.6001553776	0.4056283589	0.3305238477	0.4204809898	0.9340809023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.4218009479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092401953	0.0336143554	0.0317069379	0.0402452907	0.0437122719	0.04466835	0.0460171617	0.0462885252	0.0432581266	0.0401673386	0.0403906019	0.0388574649	0.0373590927	0.0370434685	0.0441267381	0.1825222393	0.1928299238	0.1895071821	0.194379015	0.2020507665	0.2210665888	0.2276333585	0.2489679702	0.2777726372	0.2848303767	0.2801920329	0.2863982	0.2891074446	0.2974829348	0.3037665332	0.2983568956	0.2990729416	0.2949776652	0.2879288098	0.2887342005	0.2853237646	0.2828209675	0.2774845439	0.2708192447	0.2716972572	0.2839255124	0.2877886314	0.3382161933	0.3267801408	0.3276100398	0.3160402164	0.3233586872	0.324556525	0.3384362975	0.34503473	0.3654227897	0.3682662743	0.3706370071	0.3861472325	0.3878623178	0.3992883561	0.4085932363	0.3869746235	0.3817830645	0.3540270664	0.315020121	0.2846575458	0.2650110755	0.3405633828	0.3406267048	0.3235700751	0.3150066044	0.3051706883	0.2968790967	0.2902735376	0.2917391368	0.2918577123	0.2964654085	0.3010793808	0.2849183453	0.2469366038	0.2118829719	0.2101303293	0.2253746672	0.2272284582	0.2317478599
0	0.4241706161	0.3260412723	0.3477755082	0.3650343101	0.4674804309	0.7627702237	0.8258642186	0.816057681	0.7923340772	0.79668547	0.866725851	0.8601457056	0.6367203125	0.5205150741	0.6435761943	0.7328300664	0.7302908534	0.6659687655	0.6105243606	0.6155682344	0.5938901264	0.5679599001	0.5361635656	0.4965487267	0.4945304203	0.5044655642	0.5334753743	0.5350602625	0.5261041696	0.4962917035	0.4579999459	0.4340975463	0.4339105008	0.4285424109	0.4257188175	0.4056780091	0.4035648859	0.4279201571	0.4311418132	0.4274036362	0.4327358179	0.4446564782	0.4461208535	0.4493786741	0.4917254413	0.5472278842	0.5592568082	0.55431655	0.5644260921	0.5850477402	0.6118436338	0.6389166712	0.6505430393	0.6608653498	0.6567991126	0.6486049169	0.6469125325	0.6374839899	0.6394638148	0.6362743787	0.6464743371	0.6606148591	0.7049303243	0.7253131361	0.7516920322	0.7494216015	0.7559284859	0.7284201437	0.7612591548	0.7557860229	0.796971631	0.8275535611	0.8807598403	0.8964211653	0.8975096215	0.9157190984	0.8859926602	0.9101355788	0.9187681242	0.8886190316	0.8974364768	0.9012001211	0.9218483128	0.9324808145	0.9251600296	0.9754993366	0.9678842701	0.9232789268	0.9023953242	0.8954261101	0.8850862867	0.8689333845	0.8687884782	0.8342126031	0.8387266803	0.8305266345	0.814529904	0.7872342521	0.7527896814	0.7431413881	0.7440394354	0.7440563595	0.7419683656
0	0.4265402844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683019501	0.0896448408	0.0833541653	0.0742584551	0.0736729461	0.0715112065	0.0703266942	0.0673772012	0.0650424372	0.0660161034	0.0683998776	0.0701314281	0.0748416322	0.078367013	0.0792893991	0.0932241927	0.1012030661	0.1076642261	0.1136827775	0.1409186026	0.1511489857	0.1587225924	0.1745888507	0.1748284752	0.1748179819	0.1729079241	0.1780480942	0.1876806895	0.1992908019	0.2177894474	0.231521653	0.2283274359	0.2250790393	0.228015637	0.2302086135	0.2308168212	0.2361059265	0.2265808574	0.2257964355	0.2345905032	0.2432608489	0.2483850671	0.272572133	0.2820878173	0.2792623104	0.2840696989	0.2962235856	0.3118899446	0.32563234	0.3461647121	0.3585038684	0.3734329344	0.3649120566	0.3859354816	0.386713089	0.4020169101	0.4198358948	0.45083227	0.4670163761	0.4881855944	0.5030404207	0.4887544408	0.5021688503	0.5139228445	0.4977558827	0.5041409583	0.4947109816	0.4943539157	0.4899856645	0.4943461266	0.5256157867	0.5116275232	0.4895361967	0.4748524803	0.46030307	0.4513529187	0.448554107	0.4305213984	0.4311836673	0.4571778483	0.4511949471	0.4228080741	0.377896748	0.3545593687	0.3334274224	0.3411982309	0.3461433953	0.3538729619
0	0.4289099526	0.1746422661	0.1772087167	0.1857033296	0.2263439465	0.3110520884	0.3453986911	0.3482129023	0.333529204	0.3111355207	0.300491099	0.2883586788	0.2018695403	0.1641469487	0.1888272469	0.2132612369	0.2035538176	0.1808583513	0.1635868538	0.1594748857	0.149742611	0.1349506077	0.1245416061	0.114169621	0.1094460276	0.1033377683	0.1034065207	0.1003154101	0.1022158791	0.1257407449	0.1452045063	0.1413392226	0.1519843389	0.157312942	0.1631155725	0.1618178468	0.1622480374	0.1892696953	0.1835498956	0.1803811173	0.190115248	0.2023306599	0.2130053542	0.2244428626	0.2304128072	0.2335548291	0.2395331361	0.230822923	0.2261563094	0.226989051	0.2183720968	0.2201870361	0.2304531774	0.2342976624	0.2323561051	0.2328318207	0.2226723644	0.2233727771	0.2249913407	0.2167736522	0.209657112	0.2059820777	0.2102837389	0.2129684204	0.2277083473	0.2330687628	0.2439330495	0.2410663758	0.2504655811	0.2544195812	0.2687615907	0.2766486621	0.2994195883	0.3013392363	0.3122333707	0.3247561308	0.3229169168	0.3316868703	0.3327494924	0.3247886947	0.3252702133	0.3096425869	0.2979882462	0.2865214466	0.2890194309	0.3163207046	0.3143532418	0.3227743752	0.3263305603	0.3292316277	0.333379418	0.3330411529	0.3351378473	0.3334682405	0.3530368454	0.3583854414	0.332620133	0.3145666497	0.2902202335	0.2910674543	0.3288298762	0.3417431513	0.3488352482
0	0.4312796209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1051776318	0.1655437813	0.1669281398	0.1626360159	0.1594267944	0.1616552999	0.1615300465	0.1562498604	0.1528545218	0.1527487393	0.1621236801	0.1705283839	0.1749027786	0.1820136412	0.1805930883	0.1666723323	0.1592740267	0.1552103411	0.1439633992	0.1367251711	0.1325025896	0.1296845547	0.1441992898	0.1370221357	0.1295755331	0.1294529791	0.135221222	0.1440636111	0.1539290469	0.1590331733	0.1594307527	0.1639005496	0.1623900175	0.161868053	0.1612242148	0.1628766232	0.1694351388	0.1747231688	0.171346622	0.1707827905	0.1708208321	0.1675434512	0.1736283226	0.1854790425	0.1972179905	0.2022131282	0.2193152	0.2612681125	0.2727814756	0.287777126	0.3001464756	0.3071927559	0.3082953762	0.3330369629	0.3329582764	0.357080037	0.3730235661	0.4030669283	0.4179250702	0.4183486641	0.4177970497	0.4027368518	0.413728854	0.4216040297	0.4124250805	0.4075347273	0.4057695907	0.4107825318	0.4210438168	0.4150272591	0.4223591486	0.3939782787	0.3683164681	0.3393910218	0.3387194296	0.3331680567	0.3334453835	0.3578834069	0.344846159	0.3665711989	0.3574953954	0.3434331697	0.3334297748	0.3075205673	0.306427355	0.3147071854	0.3198771269	0.3255747795
0	0.4336492891	0	0.0074716551	0.0394697307	0.0672544916	0.1023370497	0.1205395619	0.1363341049	0.1337029671	0.1303745531	0.1298203506	0.1244888472	0.0835338855	0.0748665446	0.080503488	0.1083224272	0.1003219243	0.0868725394	0.0764120849	0.0715776045	0.0665419035	0.0641894258	0.0644580047	0.0596086038	0.0559054301	0.0586497144	0.0625763212	0.0646106925	0.0668816065	0.0992388093	0.0767532034	0.0710140947	0.0727529273	0.0702474669	0.0701038908	0.0699224987	0.0696735552	0.0839223614	0.0867451132	0.0884358964	0.0893674473	0.0888740753	0.0890710372	0.0922152857	0.094056076	0.095387911	0.0985487173	0.0999395437	0.0984209088	0.0986508888	0.0984536434	0.0984505139	0.0988091153	0.0964948097	0.095368333	0.097891528	0.1022465161	0.1052927543	0.1087911751	0.0888569462	0.0897459917	0.0886540778	0.0910185938	0.0799658813	0.0780559623	0.079630109	0.0822139859	0.0822124105	0.0862981049	0.0864966624	0.0926772377	0.0975873542	0.102748341	0.1019689082	0.1025607522	0.1045701635	0.1054365716	0.1100735871	0.1107225198	0.1129686668	0.1123639775	0.1101091964	0.1126155592	0.114049252	0.1145475603	0.1185381256	0.1190748659	0.120394784	0.1211482884	0.124084422	0.1225320853	0.1212913987	0.1198076038	0.1107020083	0.1200790508	0.1242841614	0.1156795062	0.1153541285	0.1165849488	0.1202276726	0.1195250382	0.1194763032	0.1208485571
0.3333333333	0.4360189573	0	0.0248562408	0.0314919271	0.0377938954	0.0465170462	0.0501546462	0.0488155798	0.0443225048	0.0387497684	0.03467798	0.0318690244	0.0210915505	0.0180127039	0.0198300136	0.038733095	0.0411741054	0.0403825464	0.0349625972	0.0333525866	0.0330875312	0.0334386823	0.0304976899	0.0291421436	0.0268790379	0.0260157738	0.0281530626	0.0300888761	0.0299622001	0.0329635158	0.0225389005	0.0217458694	0.0236109248	0.0232676924	0.0227993359	0.0220986834	0.0219451557	0.0251586581	0.0258093038	0.023982729	0.0237255361	0.0241653284	0.025285596	0.0262960356	0.0292610983	0.0330768119	0.0334688975	0.0327579008	0.0324898056	0.0305726377	0.0287272055	0.030304314	0.0297476074	0.0296601042	0.0298821311	0.0305472493	0.029798513	0.0305434597	0.0307746907	0.0304194513	0.0289856725	0.0280219052	0.0294163845	0.0289167555	0.030335373	0.0309722573	0.032229533	0.0330374492	0.0340689382	0.0346756158	0.0371319616	0.0373139866	0.0411987057	0.0447154227	0.045843591	0.044101259	0.0428560547	0.0446022961	0.0444927671	0.0457840314	0.0466269495	0.0488511625	0.0501018032	0.0496874338	0.0497158108	0.0510635942	0.0531386671	0.0530588605	0.0540332477	0.0550815436	0.0541071859	0.0525485998	0.0509609666	0.0501238144	0.0573161886	0.0569505973	0.0543720312	0.0545763294	0.0588497978	0.0616759524	0.0624041313	0.0585709085	0.055801606
0.3333333333	0.4383886256	0	0	0	0	0	0	0	0	0	0	0	0	1.701011977895636E-4	0.0039370568	0.0156395203	0.0181708935	0.017435673	0.0173890005	0.025875295	0.0314804385	0.0271964986	0.0253361171	0.0280496613	0.0305825329	0.0369554495	0.0368201008	0.0368782415	0.0416301858	0.0412414303	0.0513110578	0.0587804858	0.063285803	0.0654512915	0.0673224042	0.0673052383	0.0676278352	0.0764146208	0.0807918126	0.0741924208	0.0734306591	0.0746319794	0.0855209009	0.0883499138	0.0983113493	0.1126203169	0.1202145286	0.1095255563	0.1066080172	0.1096134982	0.1010346243	0.107658183	0.1060899834	0.104180834	0.1091009439	0.0984522667	0.1004781058	0.110799724	0.1082567299	0.108420073	0.0973490161	0.0986188449	0.1001049028	0.1021652973	0.1093622267	0.1152374878	0.1110030095	0.1146774723	0.1233613493	0.1269881101	0.1203731299	0.1210413795	0.1402251887	0.1389207309	0.1381288486	0.1369076672	0.1351032248	0.1360229938	0.1304809804	0.1295305816	0.1252110364	0.1288347673	0.12752733	0.1266074912	0.1272233732	0.1249898782	0.133320752	0.1364795961	0.1385200764	0.1435823239	0.136961724	0.135160168	0.1398149165	0.1350864067	0.1482187834	0.1432694985	0.1302932088	0.1279530022	0.1281580668	0.1344691887	0.1392976498	0.1334280485	0.1344903698
0.6666666667	0.4407582938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126936945	0.0209156563	0.0208210127	0.0225837385	0.0240334343	0.024466573	0.0250363214	0.0257129984	0.0252651975	0.0248642988	0.0335828506	0.0385426458	0.0386965668	0.0339162656	0.0317246389	0.0290143408	0.031720963	0.0299190195	0.0274160858	0.0268866156	0.0253420595	0.0257518251	0.025880896	0.0272249627	0.0274562938	0.0273346652	0.0277510843	0.0218917191	0.0190063612	0.018256824	0.0174194529	0.01697021	0.0177023084	0.0181451954	0.0186734566	0.0188506339	0.0195956867	0.0195424926	0.0207575109	0.0212849816	0.0225967382	0.0258405547	0.0262154204	0.0277948069	0.0291398977	0.030342523	0.0295283422	0.0302280277	0.0291433166	0.028956089	0.0280016261	0.0291607505	0.0286706074	0.0292220968	0.0298656632	0.0279846992	0.0266126354	0.0255097549	0.0235588451	0.0227434311	0.024558879	0.0249630594	0.0260323602	0.0261670121	0.0266631295	0.0298219506	0.0288898118	0.0296014957	0.0293290838	0.0277317267	0.0264732968	0.0267183128	0.0268882524	0.0300253578	0.0300827861	0.0266934846	0.0267655483	0.0273944923	0.0278204726	0.0294149575	0.0305256628	0.0302541264
0.6666666667	0.4431279621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010315544	0.017258981	0.0174173734	0.0181441965	0.0181498018	0.018376912	0.0193004744	0.0201895	0.021418536	0.0199434225	0.0197995104	0.0195086693	0.0186558807	0.0175306258	0.016775175	0.0162172107	0.0175049931	0.0169883795	0.0160961755	0.0156684738	0.0151776184	0.015645217	0.0164660102	0.0169232746	0.0162277332	0.0153222478	0.0142191715	0.0128824765	0.0120654696	0.0118873938	0.0119214623	0.012390202	0.0134027427	0.0156236122	0.0157583711	0.015741494	0.0162267355	0.0159373417	0.0164093419	0.0162780369	0.01657903	0.0172256651	0.0175008053	0.017968934	0.0188389671	0.0197477482	0.0188731092	0.0200563306	0.0193408343	0.0200661567	0.0201576231	0.0211668333	0.0213543255	0.0220903871	0.0231582728	0.0229108265	0.0227873987	0.0221114774	0.0202201552	0.0198392198	0.0222117646	0.0231981404	0.0255525137	0.0251094364	0.0242756625	0.0259534795	0.0243417607	0.0239685794	0.0234015347	0.0217585352	0.0208719377	0.0210307004	0.0197905134	0.018891968	0.0173824607	0.014730946	0.0148256395	0.0148557501	0.0151300646	0.015788202	0.0159200373	0.0157557749
0.6666666667	0.4454976303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015458002	0.0330081038	0.0430230926	0.0521880067	0.040898237	0.0337285116	0.0312095359	0.032053111	0.0321105917	0.0314334561	0.031755832	0.0327531777	0.0326888455	0.0313711298	0.0307801187	0.0306283726	0.0296470103	0.0279402376	0.0270444681	0.0264801336	0.0292885716	0.0285784925	0.0277769633	0.0278589712	0.0272493223	0.0282677198	0.0287942702	0.0296219814	0.0305144603	0.029193561	0.0262655582	0.0253317132	0.0237414422	0.0239900416	0.0240335824	0.0236925304	0.0244485119	0.024858644	0.0248872936	0.0250500953	0.0253481443	0.0245413338	0.0251084154	0.0250369717	0.0250172023	0.0283531195	0.0293835303	0.0301064784	0.0302723258	0.0324753204	0.0332650847	0.0338732244	0.032800292	0.0340284399	0.0337586215	0.034825354	0.0329326577	0.0320454912	0.0320669555	0.0295648267	0.0286200355	0.0279142263	0.0250680729	0.0234792483	0.0261178263	0.0269240989	0.0291583722	0.0318917245	0.0337892902	0.0337536053	0.0335027523	0.033832968	0.0340664302	0.0330035781	0.031483488	0.0314607817	0.0314289882	0.0343621202	0.0333148746	0.029264036	0.0292830288	0.0299196976	0.0308769425	0.0315253213	0.0323248908	0.0317657703
